,date,parliament.no,session.no,period.no,chamber,page.no,proof,day.start,name,name.id,title,type,electorate,party,role,in.gov,first.speech,para
404,20/11/79,31,1,4,SENATE,2604,0,20/11/79,Senator McLAREN,KTZ,GROUP A,bill,,,,0,0,"
 
- I will sit down when I feel free to sit down, not when an honourable senator tells me. When I get up to make a speech in this Parliament I do not have to read some poem about superphosphate. About all  Senator Archer  has done in here is to read the poem that someone on the north-west coast of Tasmania wrote about superphosphate. I am speaking on behalf of the Australian taxpayers, who want answers to questions. As I was saying before I was rudely interrupted by that fellow from Tasmania, I will take the Minister at his word when he said that he will attempt to provide me with the answers tomorrow. Perhaps he will have them before the Committee completes its consideration of Group A. We still have areas involving the Parliament, and the departments of Education, Treasury and Foreign Affairs to consider and I am sure that other honourable senators have many questions to ask on those matters before the Senate adjourns at 12 o'clock. "
405,29/3/79,31,1,3,SENATE,1193,0,29/3/79,Senator PUPLICK,TI4,WHALES AND WHALING,miscellaneous,,,,0,0,"
 
This is all the more important when we consider the amount of control which Australia has not only over its own enormous coastal waters but also over the coastal waters adjacent to the Antarctic where a lot of poaching by the Japanese and the Soviets and the non-IWC whaling nations, of which there are seven, goes on and goes on without restrictions. If whales some day are gone, also will be gone the opportunity to learn how these warm-blooded social animals survive in cold seas, communicate with song and navigate across thousands of miles of ocean with no road map and no lunch. Gone too will be the poetry, the symbol that whales provide for us. By respecting their right to live and to co-exist peacefully with us there is evidence that we can find harmony with our environment, with our fellow creatures and perhaps with ourselves. "
406,26/6/41,16,1,3,SENATE,448,0,26/6/41,Senator DARCEY,JTR,First Reading,bill,Tasmania,,,0,0,"
 
While I was in Sydney, two years ago, I saw a wreath placed on the Cenotaph in Martin-place. It bore a large card with the inscription ""Because you would not think, we had to die "". Those words are taken from a poem written during the lastwar. Because there has been no constructive thinking since, millions more will have to die. There is no doubt whatever in my mind , that there is a power which can sway governments to its will. I believe that there is no such thing as democracy. We were told by the great Abraham Lincoln that ""Democracy is government of the people, by the people, for the people "". It is not logical to contend that the people,' who are said to govern, get whattheywant. Do the people want wars?' They do not; yet we have them. Dothey want poverty, malnutrition, slums? No; yet we have all of those dreadful things, proving conclusively that. we have not democracy as we visualizeit, and that, the people are not governing: George Bernard Shaw was once asked to define political economy, or the art of government; and he said: ""Political economy is the art of spendingthe national income in such a way as will bring happiness and prosperity to the greatest number of people."" No State in theCommonwealth much less the Commonwealth itself is working, on the true lines of political economy,. because undoubtedly the greatest good goes to the smallest number; and that is what all the trouble is about today. The LondonTimes published the. following :  - "
407,28/8/63,24,1,4,SENATE,286,0,28/8/63,Senator HANNAN,KNU,BUDGET 1963-64,Questions,,,,0,0,"
 
- I am glad to find  Senator Ormonde  in such strong disagreement with me, because 
 
To turn from the canting humbug, dishonesty and hypocrisy of the Perth document to the proposals of the present Administration, as enshrined in this Budget, is to forsake an area of Gilbert and Sullivan for an area of sanity, justice and reasoned optimism. The  Deputy  Leader of the Opposition, during his speech on the Budget, and at intervals thereafter, seemed possessed of a fixation. He displayed a nervous anxiety to get rid of me - I think he meant politically - and to that I take no exception. However, it seems to have really got him down. I thought that his ire was probably not raised by my politics, and so I bethought myself of the real reason for his continuing irritability. It is quite true, as  Senator Kennelly  suggested, that as I am the third member of a Senate team my place must be the one in jeopardy. I do not think that my defeat is likely, as he prophesied, but I am no autocrat and I concede the possibility. I tell him - I am sorry that he is not present to hear me now - that he has made his second-last speech on a budget in this chamber. I remind him that whatever difficulties I face are just molehills compared with the mountains which he must confront in holding his pre-selection. 
 
No longer is he Warwick the Kingmaker. He cannot frighten or intimidate people around the Trades Hall these days. He is not running Tammany Hall any longer. The Lygon-street Kremlin is gunning for him, not because of any genuine right-wing activities, but simply because it is felt that his replacement is due. I understand that the odds against him are quoted in Melbourne at four to one. That is why he has to show how militant he is, by abusing me and other senators on this side of the chamber. The darling of the Victorian State Labour executive in this Parliament is, of course,  Dr. Cairns.  The  Deputy  Leader's odds would lengthen to about thirtythrees if the State executive suspected that he was responsible for 
 
I appreciate this, and I am inclined to be tolerant and understanding of the Deputy Leader's difficulties, because he has further worries. Big brother Chamberlain has announced that he will be entering the Senate at the next election, so if the Deputy Leader should manage to fluke preselection he would face the certain loss of his deputy leadership to big brother. One of the English poets put it in this way. "
408,28/8/63,24,1,4,SENATE,286,0,28/8/63,Senator HANNAN,KNU,BUDGET 1963-64,Questions,,,,0,0,"
 
Doth walk in fear and dread. 
 
Because he knows, a frightful fiend 
 
Doth close behind him tread. 
 
I do not suggest for one minute that  Mr. Chamberlain  is loathsome. I merely take the words intact from the old English poem. They summarize in four lines the apprehension which the  Deputy  Leader feels and which, for some reason or another, he thinks he must take out on me. The final worry perhaps this is the real irony of the matter is that if he does manage to displace me from the Senate he will put in some one of whom he is even more afraid, former senator McManus. 
 
All in all, in a spirit of Christian charity, I should attempt and I know honorable senators here and opposite will attempt to forgive the  Deputy  Leader his petulance and irritability.  1  know that at heart he is a kind man, but his cup of woe is enough to unnerve a far stronger character than he is. Since we have recited his difficulties, we should attempt to forgive him in that spirit in which Christian politicians approach their difficulties. He is really an object of pity rather than of hostile criticism. I just tell him that the hostile criticism which I could let him have if I thought be was strong enough to take it, I shall put on one side. I must apologize for detaining the Senate for so long on the peccadilloes and woes of my friend the Deputy Leader. What I have said was merely intended as a signal that if he wants to start it again, as he did this time, I am perfectly willing and able to finish it, and I will do it. 
 
I leave minor matters to come to the most important matters facing any national administration. I congratulate the Government on the attention that it is paying in the Budget to expanding defence services. In particular do I approve of the close and vital link between Australia and the United States of America for mutual defence. I believe that the Anzus treaty will be the finest monument to the Menzies Administration that any government of this country has ever won. The new naval communication base, the Anzus treaty, and Seato are clear indications to our ally that we mean what we say and that we are a trustworthy ally. We were the first to fly side by side with Americans in Korea, to fight with them on land, and to join their bombarding squadrons at sea. We have helped, too, in Viet Nam and in Thailand. When we have been called upon, although we are small, we have not been found wanting. The United States has almost unlimited material power, but in the councils of the nations it needs moral support, and that is precisely what this nation, under this Administration, is giving to the Americans. We have given them vital moral and material assistance in their campaign to stem the march of Communist aggression. We have demonstrated to the United States that when the chips are down Australia will stand up and be counted. "
409,23/10/63,24,1,4,SENATE,1338,0,23/10/63,Senator CAVANAGH,K6F,Second Reading,bill,South Australia,,,0,0,"
 
At Loxton in some areas it was impossible to cultivate the land because of the saline content. The Government is now considering pumping water from the river Murray for many miles so that as it percolates back it will remove the saline and make irrigation and cultivation possible. A problem in these developments is the cost, but large areas along the river Murray could be cultivated with the use of water and trace elements. Provided markets can be found for the produce there are unlimited possibilities in the area along both sides of the Murray in South Australia. With the possibility of a change of government in South Australia, we can expect great progress. The fact that the State Government has governed with such a slender majority in the past has brought great benefits. We can see a great future for South Australia under a stable government if all the essential requirements are met. The difficulties in South Australia were realized by the poet Henry Lawson who described the situation very accurately when he wrote ""The Storm that is to Come "". The poet wrote - "
410,23/10/63,24,1,4,SENATE,1338,0,23/10/63,Senator CAVANAGH,K6F,Second Reading,bill,South Australia,,,0,0,"
 
In those words, the poet described the threat that existed in South Australia. As a South Australian, one must appreciate the bill before the Senate and the work of the government departments that has made this legislation possible.I mentioned the need for a national review of the problem of shortage of water. One objective of such a review would be to ascertain whether greater use could be made of available water. When I visited Woomera I was impressed to find that they reticulate firstgrade water there and distribute by cartage secondgrade water for irrigation. Much of the water that we pump at considerable cost from the river Murray to metropolitan areas in South Australia is used for industrial purposes for washing bottles, for instance. Once it is used it is discharged into the -sea. A great volume of water is used in power plants. In some places this kind of wasteful use is. avoided by building power plants close to the sea and using salt water to generate power and cool the engines. At present much cooling of engines is done with fresh water, which is then wasted. I wonder whether the experts could find a way of using our available fresh water to better allround advantage. "
411,14/8/63,24,1,4,SENATE,57,0,14/8/63,Senator MAHER,KSL,DAYLIGHT SAVING,Questions,Queensland,,,0,0,"
 
.- My good friend and colleague,  Senator Anderson,  favours a return to the daylight saving scheme which caused so much violent controversy during both world wars. I do not agree with the honorable senator's contentions, but nevertheless I must compliment him on his quite eloquent approach to this subject through the magnificent avenues of the solar system. I enjoyed very much indeed what he had to say in this respect, because we do not often hear in the Senate speeches which are interlaced with such good English and such fine thoughts. 
 
The Daylight Saving Bill 1916 was introduced under the war-time powers of the Commonwealth and was entituled "" A bill to promote the earlier use of daylight in certain months yearly "". It became operative on 1st January, 1917. The Parliament and the people of Australia reacted very enthusiastically to the legislation. The arguments in its favour found ready acceptance. They included the greater use of the hours of daylight and the opportunity to save coal, which was in short supply during the war. 
 
The idea of daylight saving was novel to Australian politics, although it was by no means an original Australian conception.  Senator Anderson  has reminded us that William Willett, an Englishman, was  a  pioneer in the field of daylight saving. In 1907 he published a pamphlet entitled "" The Waste of Daylight "". He said- 
 
While  daylight  surrounds us, cheerfulness reigns, anxieties press less heavily, and courage is bred for the struggle of life. 
 
Naturally enough, with this poetic approach Willett's brochure attracted many supporters throughout Europe. In 1916, under conditions of war, Willett's philosophy was warmly received by political leaders in most of the countries engaged in the great struggle. The early enthusiasm in this country, however, went quickly when daylight saving was tested in operation by the realities and needs of primary and secondary industries. So much was this so that the act was repealed in August, 1917. The bill for its repeal was carried in the Senate by 22 votes to four. It is hardly necessary to remind honorable senators that at that time the Senate comprised only 30 members. "
412,11/9/63,24,1,4,SENATE,456,0,11/9/63,Senator BROWN,K6P,Income Tax Statistics;,miscellaneous,,,,0,0,"
 
- Possibly that is so. I would not blame anybody for clicking off a radio set when listening to the Senate at any time. I have stood it for 31 years and I often wonder how I have retained my sanity. However, I shall speak to those who have not switched off their wireless sets and who may be listening to me. I remember that as a boy at school some 70 years ago, I read in a school book a poem or a piece of doggerel. Alongside the verses there was a picture of a rising or  a  setting sun - I do not know which - and  a  young man walking along the sands of the seashore. These are the words as best I can remember them after 70 years - "
413,23/5/63,24,1,3,SENATE,722,0,23/5/63,Senator COLE,K6W,Second Reading,bill,,,,0,0,"
 
-  I did not walk out. You ought to read the speech I made at the conference. Labour supporters have proposed the establishment of a nuclearfree zone. The Labour Party's brilliant poet,  Mr. Haylen,  even wrote a little poem about it and about the proposed base, with apologies to Dorothea Mackellar. I read that with great interest and I thought it was not at all bad. When I was in Queensland a few days ago, the sixteenyear old daughter of one of our candidates in the Queensland elections handed me a poem in answer to "
414,23/5/63,24,1,3,SENATE,722,0,23/5/63,Senator COLE,K6W,Second Reading,bill,,,,0,0,"
 
That is quite a good answer, I believe, to Haylen's tremendous poem. 
 
The Labour Party's advocacy of a nuclear-free zone is stupid. Why does Labour try to destroy the Exmouth Gulf base? Labour senators do not believe in this policy, but they are led by the nose. They are led by the nose because they cannot get rid of the Communists who are controlling their party to-day. I am appealing to you people to do something about it. "
415,20/8/64,25,1,2,SENATE,184,0,20/8/64,Senator ORMONDE,JZU,Expenditure -,miscellaneous,,,,0,0,"
 
I would also like to speak on another section of the Budget in which mention is made of special work in connection with water. In this vast and sunburnt country, as the poet has described it, water must always be of major importance. Anyone who has livedin the country, as I have, and has grown up in areas which are very dry, has been taught from childhood the necessity of saving water. We have learned to look upon it as a veritable lifestream. As I go through the Treasurer's Budget Speech I am very pleased to see the assistance that is to be given to Western Australia for the extension of its Comprehensive Water Supply Scheme, and further, that the Government will assist the States in an accelerated programme of investigation of underground water resources. I believe that in this way large areas of this country can be made much more productive than at this moment we can even imagine. "
416,12/5/64,25,1,1,SENATE,1074,0,12/5/64,Senator MURPHY,1L5,Ministerial Statement,miscellaneous,New South Wales,,,0,0,"
 
. - The Opposition has decided not to oppose the proposition of the Government. This has been indicated by the Leader of the Opposition  (Senator McKenna).  I am sure that some of the persons who have addressed themselves to this question have a great love for the Senate, but listening to what has been said I am reminded of the words of the poet who said that each man kills the thing he loves. A serious constitutional question is at issue. There is no doubt, when one considers the Constitution, that the true criterion is as stated by the Leader of the Government in the Senate 
 
It is not the policy of the Australian Labour Parly to leave the Senate in existence and, by some back-door methods, to deny it its constitutional rights, and to attempt to subvert the Constitution. The policy of the Australian Labour Party is that if the Senate is to be abolished it should be abolished by the people as a result of a referendum. There will be no endeavour to do something indirectly which the party is not prepared to do directly. 
 
If the criterion of the Government is applied, as the Minister said it will be, fairly and reasonably and without any attempt to undo what is provided in the Constitution, what is the real position? There should be a clear distinction between the ordinary annual services of the Government and other matters. Each one of the four main words in the criterion stated by the Minister is important. I refer to the words "" ordinary "", "" annual "", "" services "" and "" Government "". When one considers some of the legislation which hitherto has been passed through this Parliament one can share the criticism which has been expressed. I should like to add some other criticisms. It has been said that the opinion of the Solicitor-General was so elastic that nothing could seem to be outside the criterion of the ordinary annual services, although I have noticed that references have been made to what was ordinary and what was extraordinary. That is not the criterion. The criterion is: What are the ordinary annual services of the Government? 
 
One would think at first sight that, if the Senate were ever faced with a bill to make provision, interim or otherwise, for the appropriation of moneys out of the Consolidated Revenue Fund for the ordinary annual services of the Government, and one found provision in that bill for departments and services, one would be extremely surprised to find that included in what were apparently departments of the Government was the Parliament of this Commonwealth. I would like to know whether the Leader of the Government in the Senate and the Solicitor-General consider that the Parliament of the Commonwealth has become one of the departments of the Government. "
417,11/8/64,25,1,2,SENATE,5,0,11/8/64,Senator McKENNA,KTN,SENATOR SIR WILLIAM SPOONER,miscellaneous,Tasmania,,Leader of the Opposition,0,0,"
 
.- -by leave - The Opposition found a great deal of interest in the announcement that was made by the new Leader of the Government in this chamber. I begin on behalf of the Opposition by offering congratulations to  Senator Paltridge  upon his promotion to the important office of the Leader of the Government in the Senate. J congratulate, too, the new  Deputy  Leader, 
 
He has played a very major part in keeping up the Government's wicket, down fourteen long, weary years. We concede that to him. Whilst I express admiration of that performance, I must confess that I cannot find it in my heart to forgive him for it. We of the Opposition saw him as a very competent, hardworking and effective Minister and a very effective Leader of the Government in this chamber.  His  record has been put before the Senate by the new Leader of the Government in the Senate and I do not propose to traverse the ground he has covered. In  Senator Sir William  Spooner I found a man such as was described by the poet as: "" The foe that comes with fearless eyes "", and I respected him as such. 
 
In the hundreds of matters, important and unimportant, that had to be discussed and arranged between the Leader of the Government in this place and the Leader of the Opposition, all those arrangements, down all the years, were made by word of mouth. I do not recall an instance in which we found it necessary to commit them to writing. I want to say quite publicly, in this place, that throughout every day of the past fourteen years I found that  Senator Sir William  Spooner's word was his bond. We had no difficulty on that ground. "
418,21/10/64,25,1,2,SENATE,1162,0,21/10/64,Senator MCCLELLAND,KTA,PROPOSED EXPENDITURE 1964-65,Questions,,,,0,0,"
 
-  I have before me a report ' that appeared in the "" South Pacific Post "" of 17th July 1964, and I know that a certain industrial organisation took the matter up with the Administrator of Papua and New Guinea. I know that the Administrator replied to that organisation and has admitted that certain action had been taken and that the case had caused great concern. This sort of conduct on the part of Administration officials is certainly not good for the people in this area. The "" South Pacific Post "" had this to say about this sort of action in an editorial published on Friday, 17th July - 
 
are we encouraging among the people an awareness of the need to report, to discuss, to debate, to disseminate freely matters of public' moment? 
 
This is only one of many matters which causes me concern about the attitude of the Administration towards the indigenous people. My colleague  Senator Dittmer  has' referred to the Public Service case. I agree' with his statement -that sooner or later this will cause considerable industrial unrest as the Territory moves towards independence, especially when the education programme now being undertaken comes to fruition. 
 
I remind honorable senators of the very poor handling of the recent mutiny by police constables. The Administration seems to think that indigenous members of the constabulary were concerned only about the late supply of uniforms. I am sure I will be supported by my colleagues on this side of the chamber and by  Senator Cormack,  who was a member of the delegation which visited Papua and New Guinea in April, when 1 say that it was obvious on the occasion of our visit that members of the constabulary were concerned not so much about uniforms as about poor pay and the poor conditions under which they were employed. At one time these members of the constabulary were officered by Australians who were under the control of the Department of Native Affairs. Those officers lived and worked with the members of the police force and shared their problems and dangers. Suddenly it was decided to remove control of members of the constabulary from the Department of Native Affairs and to set up a police department similar to the Police Departments in the various States. This reshuffle, which was made without any discussion with members of the constabulary, caused great concern. As a matter of fact, 
 
 All I am saying is that the Administration must learn to treat these people as people. In the days of the great depression Henry Lawson wrote a poem which was entitled "".Wait Here for Second Class"". Now in 1964 officials of the Administration, parti- cularly in and around Port Moresby, must realise that there . are no second class citizens in Papua and New Guinea. I repeat that I hope that now the House of Assembly, the membership of which includes indigenous representatives, is functioning it will keep a close eye on the rights of the people of the Territory. For far too long they have been regarded as second class citizens by certain officers of the Administration. 
 
I wish now to refer to one or two other matters related to Division No. 896 - Miscellaneous Services - and to the grant of over £28 million to the Administration. On my trip to New Guinea it was obvious to me that one of the greatest problems in the economic and political development of the Territory is that of communications. The roads into the Eastern Highlands and to the seaboard towns of Lae and Madang are in a comparatively poor state. Obviously a great deal of expenditure and a great deal of work is required on road making generally. I ask the Minister to inform the Committee whether any plans have been formed to train indigenous personnel in Papua and New Guinea as engineers. The time is fast approaching when these people, in conjuction with Europeans, must be given responsibility in the administration of their own affairs. Roads are of paramount importance in the economy of New Guinea. I should like to know' what road making facilities are available in Papua and New Guinea. Are stone crushing plants available so that roads with reasonable surfaces may be laid? 
 
Air communications play a most important part in the development of New Guinea. The rich areas of the Eastern Highlands are at this stage comparatively untapped. Tea growing is either taking place or is about to take place. Coffee is grown and a passionfruit pulping plant has been build at Goroka. Whilst the roads are poor, the transport of products of the Eastern Highlands must be undertaken by air to the seaboard towns. I suggest that the Administration should consider embarking upon the selection of members of the indigenous population to be trained, in the not too distant future, as air pilots and navigators. What is the situation in regard to decimal currency? This is another problem that must soon be faced by the Administration. For the most part, the people of Papua and New 
 
Guinea recognise the shilling as a form of currency. With the change over to take place- "
419,9/4/64,25,1,1,SENATE,547,0,9/4/64,Senator McKELLAR,KTL,Formal Motion for Adjournment,miscellaneous,New South Wales,,,0,0,"
 
. -  I support the views that have been expressed by the Minister for Works  (Senator Gorton)  as the Government's statement of the policy of the parly I support. Our policy is that matters of this kind should be referred to the conciliation and arbitration courts. That is the view that has been outlined to-day. In rising to sp:ak on this subject, unless one is prepared to support it, he is apt to stick his neck out - to put it crudely - and bring down on his head the wrath of a certain section of the female community. However, I derive some comfort from the words of the poet who wrote - "
420,16/11/64,25,1,2,SENATE,1796,0,16/11/64,Senator Hannan,KNU,DEFENCE REVIEW,Questions,,,,0,0,"
 
While we silence the peace advocates, saying that these subversive activities should not be allowed, while we refuse to permit visas to those who would dare to come to Australia for the purpose of discussing peace, let us at least not condemn those who think that there may be some solution of the whole problem if we were advocating peace instead of boasting of"" our defences. While some are condemning them, let us remember the words of the poet - 
 
Let us tell with such high zest children ardent for some desperate glory, 
 
The old lie: Dulce et decorum est pro patria mori. "
421,8/4/64,25,1,1,SENATE,500,0,8/4/64,Senator MCKELLAR,KTL,Second Reading,bill,New South Wales.,,,0,0,"
 
I think it was  Senator Anderson  who said that some areas benefit from floods because the receding waters leave behind them very valuable soil, but I remind the Senate that while floods do deposit valuable silt on some areas they denude other areas of their good soil. In some years, floods are responsible for carrying thousands upon thousands of tons of good fertile soil into . the sea. This is one of the things that flood mitigation can help to prevent. Soil conservation, for instance, can be related to flood mitigation in this way, and we have seen great strides made in the prevention of soil erosion during the past few years. The prevention of soil erosion anywhere will help considerably in flood mitigation work because by preventing soil erosion much can be done to hold the waters in their original channels. One honorable senator quoted some poetry this afternoon. It reminded me of the poem about the drover who was returning home. It went something like this - "
422,8/4/64,25,1,1,SENATE,503,0,8/4/64,Senator ARNOLD,K0N,Second Reading,bill,,,,0,0,"
 
I know that you,  Mr. President,  have been interested in flood mitigation schemes. You have taken a tremendous interest in activities to conserve for the people of the Hunter valley the resources that they have and to prevent the tremendous disasters that we have seen in that area in the past. Along the northern rivers are many hundreds and thousands of acres of the best land in Australia. That area reminds me of Patterson's poem - "
423,17/11/64,25,1,2,SENATE,1891,0,17/11/64,Senator GORTON,KH5,Ministerial Statement,miscellaneous,,,,0,0,"
 
-  I do not wish or propose to go into the underlying reasons which may motivate Indonesia. What concerns me is that we live in a world which could avoid fighting wars if people would avoid doing these things. In the clearest terms one country is prepared to use armed mcn to attempt to impose its will upon another country outside the borders of the first country. This has nothing to do with Communism, but is the old story of power politics. Examples of this have been multiplied in the last few months. Once this situation arises, once there is evidence of a willingness to do this kind of thing, I believe that a country faced as Australia is faced must say: ""We cannot, apart altogether from questions of ideology, stand by and permit the use of armed forces by one country on another country if there is anything we can do to prevent it "". Apart from the fact that this sort of thing escalates into the wars which we seek to avoid, the situation is comparable to that described by John Donne, the poet, when he wrote - 
 
And therefore never send to know for whom the bell tolls; lt tolls for thee. 
 
Once this situation is allowed to occur without question, this country, or some other small country, may be the next one into which armed men will come. This is happening very close to us now. 
 
For these reasons, which have become more and more evident in recent times, it seems to me that we must do something to meet, not an immediate situation, but a situation which recent events indicate is now more likely to arrive quickly. In order to meet the situation, we must have the capacity to fulfil our obligations and to expand our Army if the need should ever arise. The Government thinks that its proposals represent the proper course to take for the safety of all Australians. If the Opposition thinks that these measures are not required and that we should not take this action to meet the present situation because world events do not require us to do so, let that be the issue between us and let the issue be argued as far as possible on logical lines. 
 
There is one other point I wish to make. A number of honorable senators have sought to make fun of the Minister for the Army  (Dr. Forbes)  and to show that he made a complete volte face in the various statements he made on this subject. I should like to put it on record that over the last 18 months or so the Returned Servicemen's League and other similar organisations have been advocating national service training. They have been suggesting that this training should be for a long period of time. They have suggested national service training which would involve the call-up of all the 20-year olds or the 21-year olds, whatever the age chosen might be. They have advocated something on a far wider scale than the Government is proposing. It was believed, properly in my view, that an effort of that kind, a call-up of that size, would have diffused the Regular Army to such an extent that it would not have been in a position to do the job which it should be able to do. The Government proposes a different proposition altogether. It proposes to call up a limited number of people from one age group. That is the first great difference between the proposition to which "
424,14/5/64,25,1,1,SENATE,1171,0,14/5/64,Senator BENN,K1T,First Reading,bill,Queensland,,,0,0,"
 
Common Market. The Pechiney company is one of the biggest monopolies in the Common Market area, and certainly the biggest in France, with 50 or 60 subsidiaries, but it has a lease at Gove Peninsula and is prepared to work the field there. The Commonwealth will receive a royalty on the bauxite that the company takes away from our shores, and that will be its share of the return from the bauxite. The Australian poet, C. J. Dennis, once wrote a poem entitled "" The Glugs of Gosh "", which referred to people who were selling the stones and metal in their country, not knowing their value. They continued to do that until they discovered that all their stones and metal were gone. We are allowing our bauxite to be sent to France, where it is converted into alumina and then into aluminium. 
 
We say that is good business, and that we have far more bauxite than we will ever require. That is correct. The supply is almost limitless, but Australia is not getting any great value from its bauxite. We are merely getting the price agreed upon from the company which is taking the bauxite away. No Australian labour is used in converting the bauxite into the finished product. We find that the company which is operating at Weipa is not Australian. There is very little Australian capital in it. If we follow the history of events, we can deduce that there are really two companies operating there. What are they doing? They are taking the bauxite out and are selling some of it to Japan, while the balance is going to Bell Bay. That could go on indefinitely. I said a while ago that we have a limitless supply of bauxite. 
 
But is it good business to be selling our raw resources all the time to foreign companies with very lithe interest in Australia? If we examine the activities of the shareholdings of the companies which are operating at Gove Peninsula and Weipa, we find that they are interested in the aluminium industry in other countries also. So it appears to me that they will operate the Australian bauxite fields while it suits them to do so, but if they can get a more profitable field where their other companies are operating they will cease operations in Australia and continue or revive their operations in other countries. It was recently proposed that another aluminium company would establish itself at Gladstone.  Of  course the people of Queensland, and particularly those in Gladstone, were very glad to hear this news. An export meat works operated in Gladstone for 40 or 50 years until about last November, when the works was sold and closed down by the company which had operated it for so long. "
425,20/5/64,25,1,1,SENATE,1377,0,20/5/64,Senator Sir WILLIAM SPOONER,K7A,HOMES SAVINGS GRANT BILL 1964,bill,,,,0,0,"
 
The Leader of the Opposition, in his despair and inability to criticize the principles involved in the bill, even talked about a referendum to obtain constitutional power to control interest rates. What in the name of heaven has that to do with the problem now before the Senate? Then he complained about the wide discretion given to the secretary of the Department of Housing. Both he and I are former Ministers for Social Services, and the discretions contained in this bill are based on practical experience of the Social Services Act. The Leader of the Opposition finished up with quite a poetic touch about applicants going home to pray that their applications would be successful. He said they would not know whether they would be successful or not because of the conplexities of the measure. In reply to that I say that if we are to talk about praying, I think 40,000 young Australian couples who will get the benefit of this legislation each year will be offering up a short prayer of thanks for assistance at such a critical time in their lives. "
426,28/10/64,25,1,2,SENATE,1343,0,28/10/64,Senator COHEN,K6R,PROPOSED EXPENDITURE 1964-65,Questions,Victoria,,,0,0,"
 
Recently I was informed by circular of the formation of a convening committee of a congress to support the implementation of the recommendations of the Senate Select Committee for the Encouragement of Australian Productions for Television. The convening committee has a very wide membership. It has been formed by bodies of persons directly interested in the whole question of encouraging Australian programmes for television and it includes representatives of the Actors and Announcers Equity Association of Australia; the Australian Cinematographers Society; the Australian Council for Child Advancement; the Australian Film Producers Association; the Australian Radio, Television and Screen Writers Guild; the Australian Songwriters and Composers Association; the Australian Women's Charter; the Fellowship of Australian Writers, the Film Editors Guild of Australia; the Producers, Authors, Composers, Talent Co-operative Ltd.; the Producers and Directors Guild of Australia; the Professional Musicians Union of Australia; the Poetry Society of Australia; the Sydney Realist Writers; the Australian Society of Authors; the Theatrical and Amusement Employees Association, and the New South Wales Teachers Federation. "
427,7/4/64,25,1,1,SENATE,446,0,7/4/64,Senator PALTRIDGE,JZY,TELEVISION,miscellaneous,Western Australia,LP,Minister for Civil Aviation,1,0,"
 
We-  he was using the royal plural -  have noticed that the poets of France are not writing poetry. It is necessary for the maintenance of our imperial regime that the poets write poetry. The Minister for Information is directed to see that all poets in France now write poetry in praise of our imperial regime. 
 
I quote this letter only to illustrate that there always seems to exist in the minds of members of a parliament and many people outside it the idea that you can force people to do things in a climate that does not encourage them so to do. The poets of France would not write poetry in praise of the imperial regime of Napoleon Bonaparte; and I sometimes think it is an almost impossible task to contrive a situation in which you can artificially fertilize the field of artistic talent and quality :n Australia. Nevertheless, the committee has turned its attention to this matter. I was particularly interested in the evidence given by one of the most prominent entrepreneurs in television -  Sir Frank  Packer. "
428,7/4/64,25,1,1,SENATE,446,0,7/4/64,Senator PALTRIDGE,JZY,TELEVISION,miscellaneous,Western Australia,LP,Minister for Civil Aviation,1,0,"
 
I quote this letter only to illustrate that there always seems to exist in the minds of members of a parliament and many people outside it the idea that you can force people to do things in a climate that does not encourage them so to do. The poets of France would not write poetry in praise of the imperial regime of Napoleon Bonaparte; and I sometimes think it is an almost impossible task to contrive a situation in which you can artificially fertilize the field of artistic talent and quality :n Australia. Nevertheless, the committee has turned its attention to this matter. I was particularly interested in the evidence given by one of the most prominent entrepreneurs in television -  Sir Frank  Packer. "
429,23/3/99,39,1,2,SENATE,3040,0,23/3/99,Senator COONEY,SF4,Digital Broadcasting Industry ,Documents,VIC,ALP,Environment and Heritage,0,0,"
 
Where are we going to get this outflow of creativity? Certainly not from just the marketplace. Education is another element. We do not teach enough history, language and poetry to allow the imagination to give the boost that is required to bring the digital broadcasting industry in Australia to the level that we all desire. I seek leave to continue my remarks later.
 
Leave granted; debate adjourned."
430,12/8/99,39,1,4,SENATE,7369,0,12/8/99,"Woodley, J.",10000,Second Reading,Bills,WA,LP,Special Minister of State,1,0,"
 
The consultation that he did takeâthe charade of involving one of Australia's great poets and yet ignoring his adviceâwas typical of him. I recall Mr Murray publicly warned the Prime Minister about his mangling of the language, but John Howard forged ahead with his ideological and political agenda. He ignored all the attempts to assist him to rewrite his mangled mess, including offers from my colleague Gareth Evans; the combined Labor, Democrats and Greens effort; offers from the indigenous people of this country, through their representative bodies, such as ATSIC and the Council for Aboriginal Reconciliation; and the excellent contributions of the Constitutional Convention and the people's convention."
431,12/8/99,39,1,4,SENATE,7379,0,12/8/99,Senator BROWN,QD4,Second Reading,Bills,TAS,AG,Special Minister of State,0,0,"
 
I commend all those people who have thought a lot about this. It is a very difficult matter to come up with a set of words, with the necessary framework of poetry, to give 
 inspiration to usâand particularly to young Australians in the futureâand something that can be learned and people can feel proud of. I have a different point of view to others on some matters, but I respect the points of view of others. I think the process is getting towards a much better outcome. Therefore, I support Senator Cook's call for a further week, at this important juncture, to get even closer to an outcome that is going to get the wholehearted support of Australians on 6 November."
